taxonomic lineage,TR2-64-1,WC-10-1,TR1-62-2,TR2-44-2,WC-30-2,TR1-52-2,TR1-42-2,TR2-24-2,WC-50-2,WC-40-2,WC-35-2,TR1-32-2,WC-20-2,TR2-34-2,Mel1-3,Mel1M-2,Mel2S-3,Mel3S-1,Ritt1-3,Ritt3-3,Ritt3M-3
super kingdom.Bacteria;phylum.Chloroflexi;class.Chloroflexia;order.Thermomicrobiales;family.Thermomicrobiaceae;genus.Sphaerobacter,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Chloroflexia;order.Thermomicrobiales;family.Thermomicrobiaceae;genus.NA,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Chloroflexia;order.Thermomicrobiales;family.Thermomicrobiaceae;genus.Sphaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Chloroflexia;order.Thermomicrobiales;family.Thermomicrobiaceae;genus.Nitrolancea,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Chloroflexia;order.Thermomicrobiales;family.Thermomicrobiaceae;genus.Thermomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,11,0,0,191,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,54,0,0,16,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.JG30-KF-CM66;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.KD4-96;order.NA;family.NA;genus.NA,0,0,668,242,0,2822,1022,6,7,0,0,367,0,862,6,0,0,0,555,89,85
super kingdom.Bacteria;phylum.Chloroflexi;class.KD4-96;order.NA;family.NA;genus.NA,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.KD4-96;order.NA;family.NA;genus.NA,0,0,302,0,0,136,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.KD4-96;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B10-SB3A;family.NA;genus.NA,0,0,0,23,13,0,19,2,29,36,20,4,0,30,10,47,43,17,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B10-SB3A;family.NA;genus.NA,0,0,0,37,0,0,0,71,0,0,0,2,0,95,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B10-SB3A;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B10-SB3A;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,57,0,0,0,0,0,15,0,10,0,47,20,22,184,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,185,0,0,0,13,0,8,0,14,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,67,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,59,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,30,0,0,0,0,0,23,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,18,0,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.B12-WMSP1;family.NA;genus.NA,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.C0119;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.C0119;family.NA;genus.NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,32,215,0,0,92,158,0,0,0,87,0,459,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,28,0,0,683,109,0,0,0,0,0,0,194,0,0,0,0,0,0,9
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,0,0,0,0,715,0,18,0,0,0,0,210,4,0,0,12,52
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,268,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,186,0,0,0,0,10,4,0,15,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,0,0,15,99,0,0,0,0,0,47,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,0,0,0,0,0,33,0,0,0,0,17,0,0,0,14,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.JG30-KF-AS9;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,2019,1699,0,1575,1265,61,137,1574,13,3576,0,342,8,0,0,0,46,32,92
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,1281,0,0,0,1246,0,1233,0,0,0,339,796,0,1833,0,25,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,3,0,0,0,139,0,3,0,0,0,2355,1520,14,27,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,1513,0,0,0,260,111,173,0,1048,0,33,19,0,16,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,52,182,0,22,175,0,247,30,0,0,0,5,293,992,313,177,36,16,384
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,873,0,0,563,0,0,0,863,0,0,0,87
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,0,0,0,1152,0,0,0,89,77,147,0,720,0,19,13,7,4,0,23,19
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,308,373,0,259,219,0,24,299,0,639,0,57,0,0,0,0,11,0,16
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,32,0,0,0,1264,245,285,0,6,0,6,33,6,39,0,16,10
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,83,0,2,0,372,200,111,0,44,0,198,252,278,359,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,1086,162,0,0,0,0,0,284,0,42,0,0,78
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,544,79,0,15,248,5,0,0,0,180,0,83,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,187,0,0,0,0,0,174,360,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,117,0,0,0,0,0,27,389,94,74,0,0,17
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,128,0,0,0,96
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,96,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,38,0,0,0,361,0,0,0,0,0,57,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-3,0,0,0,0,0,0,0,0,265,0,94,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,4,0,0,0,15,0,4,14,10,285,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,177,20,0,0,92,0,0,0,0,0,0,20,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-3,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,3,0,6,87,59,0,54,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,106,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,63,0,15,5
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1959-1,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,51,14,8,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,33,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,2,0,0,0,63,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-3,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,18,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,10,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.G12-WMSP1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.JG30a-KF-32,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.FCPS473,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.Ktedonobacteria;order.Ktedonobacterales;family.Ktedonobacteraceae;genus.1921-2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,38,0,0,0,488,55,41,0,53,0,3,373,3245,1906,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,7,16,24,0,5,0,21,1753,144,24,43,0,284,6,0,0,71,8,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,6,31,0,19,0,62,66,117,8,0,0,139,208,92,144,0,10,10
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,533,34
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,26,0,4,0,10,122,67,0,4,0,62,19,8,17,0,4,10
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,15,0,0,49,17,0,2,0,0,34,0,19,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,49,0,0,0,4,18,10,0,13,0,0,6,13,22,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,63,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Chloroflexi;class.NA;order.NA;family.NA;genus.NA,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
